"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GenesInGo"
"86","GO:1901987","regulation of cell cycle phase transition","210/6412","449/17059",0.467706013363029,1.24432265782282,4.071451664123,3.50964425260902e-05,0.000961370225229755,0.000828524457637239,"Lmnb1/Mtbp/Ska3/Cdc14a/Csf1r/Ovol1/Smarca2/Btn2a2/Cry1/Nsmce2/Ercc3/Stox1/Pkmyt1/Sox2/Casp2/Tert/Cul4b/Cdc23/Pinx1/Xrcc3/Cpsf3/Rad9b/Anapc7/Pcid2/Rad1/Plrg1/Klhl22/Tfdp1/Cdk14/Id2/Cdc16/Men1/Atm/Ezh2/Chek1/Pkd1/Mbtps2/Pkd2/Cep192/Ttk/Ctdsp2/Ccar2/Cdk4/Rfwd3/Usp44/Hyal1/Prpf4b/Gli1/Smarce1/Xpc/Nek1/Sde2/Gpnmb/Adamts1/Cdk5rap2/Sin3a/Eif4g1/Arid2/Mbtps1/Dact1/Incenp/Crebbp/Npm2/Bcl7a/Tfap4/Dbf4/Atf5/Cenpe/Stk33/Kcnh5/Mre11a/Prpf19/Tcim/Rhno1/E2f7/Macroh2a1/Timeless/Bcl7c/Trp63/Arid1a/Fgf10/Gigyf2/Wee1/Zfp36l1/Phf10/Atr/Fbxo5/Ercc2/Smarcc2/Wac/Rgcc/H2ax/Riok2/Zc3h12d/Cdc25c/Ddx3x/Cdc5l/Ercc6/Ticrr/Mettl13/Gas1/Dtl/Ints7/Mapk15/Brca1/Rad9a/Muc1/Dpf2/Neurog1/Zfp36l2/Cdca5/Trex1/Atrip/Mn1/Nsun2/Gnb1l/Tbx1/Cdc25a/Mapk14/Atad5/Mad2l1/Fem1b/Uimc1/Stk38/Cdc20/Cenpj/Hsf1/Ube2e2/Zfp207/Smarcc1/Pbx1/Nuf2/Wnt10b/Actl6a/Ddr2/Susd2/Brd4/Smarcb1/Fam107a/Ube2u/Mbd4/Smarcd1/Kmt2e/Apex1/Atf2/Cdk10/Ambra1/Rcc2/Cdk5/Plk5/Tcf3/Pdpn/Tjp3/Fzr1/Bub3/Ankrd17/Clspn/Sass6/Klf4/Nae1/Paxip1/Ints3/Bid/Mos/Anapc4/Inip/Aif1/Ctdsp1/Tmod3/Ppp1r10/Trim39/Msh2/Ing4/Ptpn11/Stxbp4/Smarca4/Plk1/Spc24/Kank2/Hus1/Ptpn6/Brsk2/Zw10/Egfr/Etaa1/Ccne1/Mad1l1/Npm1/Actb/Orc1/Plcb1/Trp53/Ccnd1/Nop53/Actl6b/Smarcd2/Eif2ak4/Pkp3/Bub1b/Nek6/Rad51/Tbx2/Eme1/Ccl12/Mepce/Ctc1/Aurkb/Bub1/Dpf1/Trp53bp1",210,449
"87","GO:0071103","DNA conformation change","50/6412","84/17059",0.595238095238095,1.58361925556249,4.161132535907,3.58572072271083e-05,0.000977993785099886,0.000842850911238512,"Mcm4/Top3b/Ercc3/Chtf8/Ruvbl1/Pot1b/Dhx9/Recql5/Ighmbp2/Top2a/Ddx11/Mcm3/Hnrnpa2b1/Zranb3/Mre11a/Dscc1/Top3a/Gins4/Hmgb3/Ercc2/Hmgb1/Tdrd3/Chd8/Dhx36/Ddx3x/Gins3/Mcm5/Rtel1/Ddx1/Trex1/Rfc3/Twnk/Hhex/Top2b/Recql4/Gins2/Hmgb2/Xrcc5/G3bp1/Ssbp1/Top1/Brip1/Abl1/Chtf18/Rfc2/Mcm8/Dtd1/Rad51/Ruvbl2/Gins1",50,84
"88","GO:0044784","metaphase/anaphase transition of cell cycle","57/6412","99/17059",0.575757575757576,1.53179171628953,4.11806717089676,4.08762284431909e-05,0.00110071369388338,0.000948612919669591,"Ska3/Smarca2/Nsmce2/Cdc23/Xrcc3/Anapc7/Pcid2/Klhl22/Cdc16/Atm/Cep192/Ttk/Usp44/Prpf4b/Smarce1/Cdk5rap2/Arid2/Incenp/Bcl7a/Cenpe/Bcl7c/Arid1a/Phf10/Fbxo5/Smarcc2/Riok2/Mapk15/Dpf2/Mad2l1/Cdc20/Zfp207/Smarcc1/Nuf2/Actl6a/Smarcb1/Ube2u/Smarcd1/Cdc27/Bub3/Mos/Anapc4/Smarca4/Plk1/Spc24/Anapc2/Zw10/Mad1l1/Actb/Actl6b/Smarcd2/Bub1b/Nek6/Tacc3/Aurkb/Bub1/Dpf1/Anapc1",57,99
"89","GO:0050678","regulation of epithelial cell proliferation","191/6412","405/17059",0.471604938271605,1.25469567092566,4.0256589546147,4.31195694322557e-05,0.00114654754703759,0.000988113277938896,"Ift88/Ift80/Ednra/Dab2/Atp7a/Ovol1/Pgf/Ptprk/Myc/Esrp2/Cdh1/Sox2/Akt3/Tgfb3/Wnt5a/Sgpp2/Serpinf1/Igf1/Vash1/Cd109/Scg2/Sirt1/Ceacam1/Bnc1/Tnmd/Med1/Pdcd6/Hmga2/Uhrf1/St8sia1/Sox11/Apln/Wnt3a/Men1/Glul/Ager/Phip/Vegfc/Dbh/Nkx3-1/Atoh8/Sulf1/Id1/Cdk4/Sav1/Agap2/Hmgn1/Robo1/Gli2/Sema5a/Dlx6/Hyal1/Dlx5/Wnt7a/Gli1/Gpc3/Rida/Eya1/Osr2/Twist1/Egf/Yap1/Prkd2/Pgr/Nr2f2/Nkx2-3/Foxp2/Notch2/Fgf18/Pkhd1/Six1/Six4/Pax2/Hlx/Sfrp1/Esr2/Isl1/Kdf1/Wnt2/Sfn/Arx/Trp63/Cldn1/Fgf10/Zfp36l1/Bcl11b/Tgfb2/Cyp7b1/Maged1/Rgcc/Hes1/Foxp1/Hmgb1/Dlk1/Aggf1/Adora2b/Zfp703/Efnb2/Ar/Runx2/Plau/Cask/Tcf7l2/Nodal/Hes5/Fzd7/Agtr1b/Gas1/Lrp6/Ptch1/Flt4/Runx3/Mmrn2/Bmpr1a/Osr1/Mycn/Ppard/Jaml/Snai2/Dicer1/Tbx1/Cdc25a/Pygo2/Ift74/Twist2/Tgm1/Kdm5b/Smad3/Pdgfb/Smo/Kif3a/Hsf1/Fgfr1/Wnt10b/Fgfr2/Acvrl1/Sp1/Atf2/Fgfbp1/Cxcl12/Sfrp2/Hmgb2/Ptn/Bmp4/Ang/Trim24/Wdr77/Hmx2/Plcg1/Marveld3/Saal1/Srsf6/Aldh1a2/Arg1/Ihh/Wdr48/Bid/Shh/Ctnnb1/Rbpj/Hoxa5/Hpn/Esrp1/Sirt6/Vhl/Tacstd2/Irf6/Stxbp4/Sox9/Phox2b/Tgfbr1/Ift172/Sulf2/Deaf1/Ccl24/Egfr/Ngfr/Rap1gap/Errfi1/Npm1/C5ar1/Aplnr/Ccnd1/Ovol2/Nf1/Zfp580/Ccl12/Gdf5/Zfas1/Bmyc/Mdk",191,405
"90","GO:0140719","constitutive heterochromatin formation","35/6412","54/17059",0.648148148148148,1.72438541161249,4.13738029868207,4.45208253211257e-05,0.00117551180723295,0.00101307514729936,"Ctcf/Tdrd1/Atrx/Smarca5/Tasor/Hdac1/Ezh2/H3f3b/Hells/Bend3/H3f3a/Pphln1/Atf7ip2/Resf1/Dnmt3a/Cenpv/Tex15/Kmt2a/L3mbtl3/Dicer1/Kdm1a/Dnmt3l/Setdb1/Mbd3/Samd1/Tdrd5/Ehmt2/Sirt6/Morc2a/Trim28/Rif1/Kmt2b/Dnmt3b/Bmi1/Ehmt1",35,54
"91","GO:0007548","sex differentiation","154/6412","318/17059",0.484276729559748,1.28840872263876,4.02882531853264,4.45788112577721e-05,0.00117551180723295,0.00101307514729936,"Dach1/Dmrt3/Dmrt2/Ptger4/Atrx/Eif2b2/Nup107/Nkx2-1/Nipbl/Sox2/Casp2/Tlr9/Runx1/Wnt5a/Gfra1/Adcyap1/Dach2/Insl6/Sirt1/Ermp1/Arid5b/Hmga2/Lhx8/Casp3/Atm/Pkd1/Cyp19a1/Sf1/Csmd1/Nkx3-1/H3f3b/Rhobtb3/Tyro3/Rbp4/Lsm14b/Flna/Eif2b5/Rara/Nrip1/Pitx2/Adamts1/Pgr/Ahr/Nr2f2/Smad4/Fndc3a/Six4/Dmrta2/Slit3/Pdgfra/Nhlh2/Sfrp1/Kit/Esr2/Mas1/Tfpt/Stra6/Mmp2/Fkbp4/Trp63/Smad5/Zfx/Cftr/Fgf10/Bcas2/Tgfb2/Lhfpl2/Cbx2/Hnrnpk/Bmpr1b/Ar/Cyp1b1/Arid4b/Sgpl1/Rxfp2/Tcf7l2/Icam1/Foxl2/Lrp6/Mmp14/Bmpr1a/Sdc1/Osr1/Tifab/Neurog1/Tex15/Tnfsf10/Ptx3/Srd5a1/Crkl/Wnt4/Foxf2/Foxc1/Tcf7/Insl3/Dhx37/Scx/Umodl1/Pbx1/Smad9/Mir124a-1hg/Hoxd13/Sfrp2/Src/Hnf1b/Bcl2l2/Hmgb2/Bmp4/Wnt2b/Lhx9/Lhx1/Ago4/Pla2g4a/Patz1/Afp/Brip1/Ntrk1/Wdr48/Shh/Kitl/Ctnnb1/Hnf4a/Hoxa9/Hoxa10/Hoxa11/Sox8/Tbx3/Wdr19/Fancf/Gas2/Cntfr/Msh2/Safb2/Ptpn11/Npr2/Sox9/Idh1/Rdh10/Tgfbr1/Atn1/Kif18a/Lfng/Sema3a/Ccnd1/Arrb2/Vgf/Lhb/Acvr2a/Tnfaip6/Kmt2b/Eif2s2/Adam1a/Mertk/Bcl2l11",154,318
"92","GO:0071300","cellular response to retinoic acid","36/6412","56/17059",0.642857142857143,1.71030879600749,4.13166987541178,4.51255438333823e-05,0.00118013510724751,0.00101705958226159,"Gsk3b/Twf2/Serpinf1/Atm/Cyp26a1/Epha3/Abl2/Rara/Tnc/Brinp1/Yap1/Pax2/Brinp2/Rorb/Rarg/Osr1/Cyp26b1/Tbx1/Ptk7/Snw1/Creb1/T/Ret/Rxrb/Brinp3/Gjb3/Klf4/Aldh1a2/Hoxa1/Hoxa2/Sox9/Abca1/Col1a1/Phc1/Pck1/Tead2",36,56
"93","GO:0090497","mesenchymal cell migration","39/6412","62/17059",0.629032258064516,1.67352796168474,4.12299228995854,4.54767132149271e-05,0.00118233011433206,0.00101895127497945,"Ednra/Cfl1/Gdnf/Pax3/Sema6c/Sema6b/Tpbg/Sema5a/Sema6a/Pitx2/Twist1/Sema3f/Phactr4/Sema4a/Sema7a/Isl1/Sema3g/Sema3d/Sema3e/Sox10/Efnb1/Sema5b/Gbx2/Tbx1/Nrp2/Sema4g/Sema4c/Smo/Ret/Bmp4/Shh/Kitl/Sox8/Phox2b/Sema4f/Sema3a/Ovol2/Zeb2/Edn3",39,62
"94","GO:0007498","mesoderm development","70/6412","128/17059",0.546875,1.45495019104803,4.0093568915912,5.91398218223063e-05,0.00147385712815983,0.00127019398531046,"Ovol1/Smad1/Six2/Pou4f1/Wnt5a/Ssbp3/Dkk1/Hmga2/Wnt3a/Tcf15/Zic2/Itgb4/Ets2/Tcf7l1/Twsg1/Eya1/Yap1/Lef1/Smad4/Chrd/Zic3/Pax2/Ahdc1/Itga2/Irx3/Trp63/Zfp36l1/Itga8/Cer1/Nodal/Bmpr2/Bmpr1a/Osr1/Rps6ka6/Poglut1/Tbx1/Foxc1/Gdf1/Smad3/Smo/Scx/Fgfr1/Setd2/Fendrr/Foxf1/Foxc2/T/Wnt3/Pus7/Axin1/Sfrp2/Nup133/Bmp4/Lhx1/Txnrd1/Acvr2b/Shh/Tlx2/Hoxa11/Mixl1/Tbx3/Palb2/Dll3/Foxa2/Lhx2/Tead2/Acvr2a/Hnf1a/Kdm6b/Snai1",70,128
"95","GO:0007369","gastrulation","104/6412","204/17059",0.509803921568627,1.35632331535234,3.97321558802056,6.11412699510203e-05,0.00150456759547867,0.00129666076430089,"Smad1/Six2/Phldb2/Tasor/Sox2/Plpp3/Wnt5a/Col12a1/Col5a2/Dkk1/Hmga2/Apln/Rtf1/Wnt3a/Lrp5/Itgb4/Atoh8/Ets2/Hira/Gpc3/Twsg1/Eya1/Osr2/Lef1/Dact1/Smad4/Tgif1/Chrd/Zic3/Pax2/Ahdc1/Ldb1/Lama3/Sfrp1/Tnrc6c/Itga2/Macroh2a1/Mmp2/Mapk7/Arid1a/Amot/Rack1/Itga8/Ctr9/Cer1/Nodal/Fzd7/Lrp6/Bmpr2/Mmp14/Bmpr1a/Osr1/Tenm4/Vtn/Poglut1/Hhex/Foxc1/Rbm14/Smad3/Scx/Fgfr1/Apoa1/Tgif2/Col11a1/Setd2/Col6a1/Supt20/Foxf1/Foxc2/T/Wnt3/Axin1/Sfrp2/Sox17/Hnf1b/Bmp4/Tcf3/Lhx1/Zbtb17/Txnrd1/Klf4/Megf8/Dvl2/Wnt5b/Acvr2b/Ctnnb1/Tlx2/Hnf4a/Hoxa11/Rnf2/Mixl1/Mmp8/Vangl2/Mmp9/Lbx2/Aplnr/Trp53/Foxa2/Acvr2a/Hnf1a/Kdm6b/Snai1/Brd3/Elf5",104,204
"96","GO:0006260","DNA replication","131/6412","266/17059",0.492481203007519,1.31023656302328,3.95746278512435,6.15136406475546e-05,0.00150456759547867,0.00129666076430089,"Mcm4/Dach1/Wdhd1/Atrx/Smarca5/Exo1/Obi1/Chtf8/Chaf1b/Nfrkb/Ruvbl1/Chaf1a/Zfp365/Dhx9/Recql5/Rfwd3/Noc3l/Gli2/Parp1/Gli1/Pold1/Sde2/Ddx11/Mcm10/Poln/Sin3a/Orc6/Slx4/Traip/Npm2/Ttf1/Dbf4/Mcm3/Asf1a/Gtpbp4/Met/Zranb3/Mre11a/Dscc1/Gins4/Mas1/E2f7/Tfpt/Timeless/Cacybp/Gmnc/Atr/Exd2/Stn1/Fbxo5/Orc2/Yy1/Smc3/Supt16/Prim2/Nucks1/Pole/Adra2a/Ticrr/Gins3/Dtl/Mapk8/Mcm5/Rtel1/Mapk15/Brca1/Pola2/Nasp/Trex1/Rfc3/Id3/Twnk/Mcmbp/Atad5/Rnaseh1/Tspyl2/Pdgfb/Baz1a/Fgfr1/Tonsl/Recql4/Actl6a/Zpr1/Ing5/Wiz/Lig3/Gins2/Pclaf/Pold3/Smarcal1/Ssbp1/Nfic/Meaf6/Ankrd17/Top1/Tk2/Mms22l/Rev3l/Wdr18/Ehmt2/Chtf18/Polrmt/Rfc1/Pds5a/Rbbp6/Terf1/Rfc2/Usp37/Egfr/Carm1/Etaa1/Lrwd1/Ccne1/Npm1/Ssrp1/Mcm8/Orc1/Trp53/Grwd1/Rbbp4/Dtd1/Rad51/Ino80e/Ruvbl2/Jade2/Eme1/Kat7/Ctc1/Actr5/Cdk9/Gins1",131,266
"97","GO:0032986","protein-DNA complex disassembly","17/6412","21/17059",0.80952380952381,2.15372218756498,4.10533658984224,6.15558733004649e-05,0.00150456759547867,0.00129666076430089,"Myc/Smarce1/Arid2/Arid1a/Smarcc2/Supt16/Atad2b/Atad2/Smarcc1/Smarcb1/Smarcd1/Cebpg/Smarca4/Ssrp1/Grwd1/Smarcd2/Bmyc",17,21
"98","GO:0050872","white fat cell differentiation","17/6412","21/17059",0.80952380952381,2.15372218756498,4.10533658984224,6.15558733004649e-05,0.00150456759547867,0.00129666076430089,"Sirt1/Id2/Ffar4/Zfp423/Pdgfra/Fabp4/Fgf10/Prdm16/Snai2/Ncor2/Scd1/Tbl1xr1/Atf2/Ctbp2/Cebpa/Npr2/Ctbp1",17,21
"99","GO:0061351","neural precursor cell proliferation","111/6412","220/17059",0.504545454545455,1.34233326716951,3.96597052053637,6.18922620043596e-05,0.00150699358251994,0.00129875151929293,"Nde1/Ift88/Hhip/Prdm4/Ptbp2/Sox2/Dct/Wnt5a/Id4/Adcyap1/Ascl1/Igf1/Wnt7b/Fzd3/Emx2/Dixdc1/Disp3/Hmga2/Id2/Wnt3a/Tox/Plxnb2/Vegfc/Hdac3/Sox5/Cd24a/Akna/Flna/Cntnap4/Wnt7a/Kdm2b/Rere/Egf/Lef1/Zfp423/Notch2/Atf5/Dagla/Ncan/Dmrta2/Tafa1/Kcna1/Fabp7/Dbn1/Cxcr4/Lnx2/Foxg1/Ngf/Pitx3/Ntrk3/Wnt2/Arx/Hapln3/Nap1l1/Setd1a/Arhgef2/Sox10/Ptprz1/Rpgrip1/Shcbp1/Neurod4/Gli3/Lrp6/Zfp503/Mapk8/Gbx2/Kifap3/Tead3/Ephb1/Ell3/Rassf10/Kdm1a/Ncor2/Hhex/Fzd6/Trf/Bbs1/Kif1a/Smo/Kif3a/Fgfr1/Rarb/Pde9a/Dock7/Fgfr2/Acsl6/Ankrd11/Ptn/Lhx1/Hook3/Nes/Shh/Cx3cr1/Ctnnb1/Ccr5/Melk/Ngfr/Igf2bp1/Bdnf/C5ar1/Trp53/Numbl/Nf1/Insm1/Lhx2/Spint1/Zeb2/Tacc3/Spint2/Rapgef1/Mdk",111,220
"100","GO:0048857","neural nucleus development","21/6412","28/17059",0.75,1.99536026200873,4.09059444606468,6.29285747238435e-05,0.00152637821515277,0.0013154575101975,"Nkx2-1/Ascl1/Kirrel3/Mecp2/Aldh1a3/Pitx2/Foxp2/Arx/Scrib/Slc4a7/Cdk5r1/Atf2/Sec24b/Chrnb2/Kcnc1/Cdk5r2/Hoxa1/Phox2b/Hoxb2/Hoxb1/Phox2a",21,28
"101","GO:1990138","neuron projection extension","101/6412","198/17059",0.51010101010101,1.35711371355476,3.92233464234989,7.52143009153833e-05,0.00178353314297485,0.00153707779914666,"Gsk3b/Tiam1/Ednra/Csf1r/Eif2b2/Wdr36/Cdh1/Slitrk1/Twf2/Wnt5a/L1cam/Draxin/Nkx6-1/Shtn1/Sema6c/Rtn4r/Bcl11a/Clstn3/Wnt3a/Ttc3/Plxna1/Wasf1/Smurf1/Mecp2/Cdh4/Robo1/Flrt1/Sema5a/Syt3/Olfm1/Sema3f/Plxna3/Sin3a/Slc9a6/Slit1/Rims2/Myo5b/Rnf157/St8sia2/Lrp1/Slit3/Cacng7/Dbn1/Sema7a/Cxcr4/Ngf/Syt1/Dclk1/Impact/Ntrk3/Dcx/Tnr/Islr2/Sema3g/Tnn/Cyfip2/Hnrnpk/Sema5b/Eif4g2/Syt4/Bmpr2/Ulk1/Sh3gl2/Trim46/Pak1/Nrp2/Kdm1a/Syt2/Unc13a/Spg11/Smo/Nlgn3/Map2/Wnt3/Cxcl12/Mapt/Cdk5/Syt17/Llph/Megf8/Rims1/Ctnnb1/Abl1/Ccr5/Ptprs/Rasal1/Cyfip1/Ttl/Anapc2/Sema4f/Limk1/Bdnf/Adnp/Sema3a/Flrt3/Auts2/Eif2ak4/Lhx2/Jade2/Cpne1/Edn3",101,198
"102","GO:0051961","negative regulation of nervous system development","88/6412","169/17059",0.520710059171598,1.3853388801323,3.90677628931928,8.28099397567254e-05,0.00192768193096699,0.00166130756334776,"Gsk3b/Cdh1/Trem2/Tert/Daam2/Wnt5a/Id4/Adcyap1/Draxin/Nkx6-1/Wnt7b/Sema6c/Dkk1/Rtn4r/Hmga2/Id2/Sox11/Bcl11a/Ptpn13/Clstn3/Wnt3a/Ttc3/Ptk2/Id1/Mecp2/Cd24a/Robo1/Sema5a/Wnt7a/Brinp1/Lingo1/Sema3f/Plxna3/Slit1/Trpc6/Rgma/Atf5/Spart/Pitx3/Ntrk3/Tnr/Sema3g/Elapor2/Arhgef2/Hes1/Sox10/Syngap1/Lin28a/Dlx1/Dlx2/Hes5/Syt4/Ulk1/Bmpr1a/Trim46/Mycn/Kifap3/Dicer1/Kdm1a/Ephb2/Kdm4a/Lrp4/Nfatc4/Map2/Tmem98/F2/Wnt3/Cdk5/Ptn/Bmp4/Dab1/Cbln1/Hook3/Epha7/Ctnnb1/Tlx2/Ctdsp1/Ccr5/Ptprs/Sema4f/Bdnf/Sema3a/Trp53/Nf1/Dll3/Rest/Lhx2/Dpysl5",88,169
"103","GO:0006402","mRNA catabolic process","123/6412","249/17059",0.493975903614458,1.31421318461619,3.87603246591614,8.58725532075118e-05,0.00198443663866814,0.00171021969124855,"Fastkd3/Edc4/Lsm6/Gdnf/Dazl/Hnrnpu/Rbm46/Pcid2/Exosc10/Exosc5/Rnps1/Dhx9/A1cf/Tardbp/Upf3a/Atm/Dcp1a/Magoh/Exosc6/Dxo/Pum1/Casc3/Skic3/Dcp2/Lsm14b/Nrde2/Rida/Igf2bp3/Ythdf2/Ythdf1/Ctif/Eif3e/Elavl4/Igf2bp2/Cacng7/Tnrc6c/Pnldc1/Ssb/Pan3/Gspt1/Cnot3/Mapkapk2/Gigyf2/Tent2/Zfp36l1/Paip1/Rc3h1/Hnrnpc/Pym1/Elavl1/Zc3h12d/Ncbp2/Fus/Dhx36/Mettl3/Csdc2/Lsm5/Mov10/Cnot1/Zfp36l2/Brf1/Hnrnpa0/Tent4a/Dicer1/Hnrnpr/Cnot7/Rbm10/Senp1/Ythdf3/Exosc8/Ttc5/Apex1/Taf15/Smg1/Mex3d/Dis3/Rbm8a/Lsm7/Nanos3/Cnot10/Thrap3/Ago1/Cnot8/Eif4enif1/Ago4/Ybx2/Ddx5/Ptbp1/Lsm2/Smg8/Traf5/Exosc2/Pnrc1/Slc11a1/Axin2/Prr5l/Srsf1/Tesk1/Hnrnpd/Cnot2/Rbm47/Edc3/Tnrc6a/Exosc3/Ncbp1/Plekhn1/Pcbp4/Cnot9/Apobec1/Syncrip/Mettl16/Igf2bp1/Smg6/Npm1/Tut4/Pkp3/Xrn2/Cnot6l/Nicol1/Hnrnpab/Samd4b/Upf2/Caprin1",123,249
"104","GO:0030198","extracellular matrix organization","152/6412","317/17059",0.479495268138801,1.27568773848718,3.84494912700345,9.24783815778975e-05,0.00212166106472036,0.00182848192798708,"Myh11/Tfap2a/Carmil2/Gfod2/Efemp2/Atp7a/Phldb2/Adamts16/Egflam/Col6a4/Adamts15/Serpinf2/Mad2l2/Ets1/Col3a1/Ric1/Scara3/Col5a2/Vipas39/Adamts12/Abi3bp/Lemd3/Atxn1l/Wnt3a/Col1a2/Tcf15/Nox1/Col16a1/Fap/Col22a1/Pxdn/Dmp1/Flrt2/Ptk2/Sulf1/Itih1/Ntn4/Col27a1/Sema5a/Abl2/Matn2/Lox/Col28a1/Adamts17/Adamts18/Lama1/Adamts1/Adamts20/Loxl4/Fbln5/Smad4/Hpse2/Npnt/Sh3pxd2b/Mansc4/Tnfrsf11b/Pdgfra/Col14a1/Adamts7/Myf5/P4ha1/Plg/Plod2/Mmp2/Tnr/Mfap4/Col9a1/Smoc2/Gpm6b/Col19a1/Tgfb2/Col17a1/Mkx/Egfl6/Ercc2/Smoc1/Rgcc/Col5a3/Itga8/Cyp1b1/Chadl/Mmp14/Col7a1/Bcl3/Vtn/Ptx3/Adamts2/Tfip11/Col24a1/Col23a1/Kazald1/Ndnf/Prdm5/Foxf2/Foxc1/Fgfr4/Cyp2j6/Smad3/Scx/Ddr2/Col11a1/Kif9/Mmp11/Crispld2/Adamts10/Col6a1/Foxf1/Foxc2/Adamts4/Sfrp2/Col11a2/Ctss/Pdpn/Noxo1/Adamts3/Col8a2/Hmcn1/Ihh/Loxl3/Abl1/Spock2/Matn4/Hpn/Axin2/Mmp8/Gas2/Vhl/Mmp16/Mmp9/Smarca4/Reck/Sox9/Tnfrsf1a/Col15a1/Antxr1/Tgfbr1/Sulf2/Col1a1/Lmx1b/Elf3/Vwa1/Fscn1/Mmp17/Fermt1/Mia/Nf1/Emilin1/Spint1/Dnajb6/Spint2/Mmp24/Grem1",152,317
"105","GO:0045229","external encapsulating structure organization","152/6412","317/17059",0.479495268138801,1.27568773848718,3.84494912700345,9.24783815778975e-05,0.00212166106472036,0.00182848192798708,"Myh11/Tfap2a/Carmil2/Gfod2/Efemp2/Atp7a/Phldb2/Adamts16/Egflam/Col6a4/Adamts15/Serpinf2/Mad2l2/Ets1/Col3a1/Ric1/Scara3/Col5a2/Vipas39/Adamts12/Abi3bp/Lemd3/Atxn1l/Wnt3a/Col1a2/Tcf15/Nox1/Col16a1/Fap/Col22a1/Pxdn/Dmp1/Flrt2/Ptk2/Sulf1/Itih1/Ntn4/Col27a1/Sema5a/Abl2/Matn2/Lox/Col28a1/Adamts17/Adamts18/Lama1/Adamts1/Adamts20/Loxl4/Fbln5/Smad4/Hpse2/Npnt/Sh3pxd2b/Mansc4/Tnfrsf11b/Pdgfra/Col14a1/Adamts7/Myf5/P4ha1/Plg/Plod2/Mmp2/Tnr/Mfap4/Col9a1/Smoc2/Gpm6b/Col19a1/Tgfb2/Col17a1/Mkx/Egfl6/Ercc2/Smoc1/Rgcc/Col5a3/Itga8/Cyp1b1/Chadl/Mmp14/Col7a1/Bcl3/Vtn/Ptx3/Adamts2/Tfip11/Col24a1/Col23a1/Kazald1/Ndnf/Prdm5/Foxf2/Foxc1/Fgfr4/Cyp2j6/Smad3/Scx/Ddr2/Col11a1/Kif9/Mmp11/Crispld2/Adamts10/Col6a1/Foxf1/Foxc2/Adamts4/Sfrp2/Col11a2/Ctss/Pdpn/Noxo1/Adamts3/Col8a2/Hmcn1/Ihh/Loxl3/Abl1/Spock2/Matn4/Hpn/Axin2/Mmp8/Gas2/Vhl/Mmp16/Mmp9/Smarca4/Reck/Sox9/Tnfrsf1a/Col15a1/Antxr1/Tgfbr1/Sulf2/Col1a1/Lmx1b/Elf3/Vwa1/Fscn1/Mmp17/Fermt1/Mia/Nf1/Emilin1/Spint1/Dnajb6/Spint2/Mmp24/Grem1",152,317
"106","GO:0006337","nucleosome disassembly","15/6412","18/17059",0.833333333333333,2.21706695778748,4.00913214321639,9.31829524737693e-05,0.00212250058412474,0.00182920543943038,"Smarce1/Arid2/Arid1a/Smarcc2/Supt16/Atad2b/Atad2/Smarcc1/Smarcb1/Smarcd1/Cebpg/Smarca4/Ssrp1/Grwd1/Smarcd2",15,18
"107","GO:0048588","developmental cell growth","134/6412","275/17059",0.487272727272727,1.29637951568083,3.84515614426621,9.49265552972147e-05,0.002154493781835,0.00185677769628349,"Gsk3b/Tiam1/Ednra/Csf1r/Eif2b2/Fubp1/Wdr36/Cdh1/Slitrk1/Twf2/Wnt5a/L1cam/Draxin/Nkx6-1/Igf1/Shtn1/Sirt1/Sema6c/Rtn4r/Ist1/Bcl11a/Clstn3/Wnt3a/Ttc3/Plxna1/Wasf1/Smurf1/Mecp2/Cdh4/Robo1/Flrt1/Sema5a/Syt3/Efna5/Nin/Olfm1/Sema3f/Plxna3/Sin3a/Slc9a6/Slit1/Rims2/Mex3c/G6pdx/Myo5b/Rnf157/Rgma/St8sia2/Lrp1/Spart/Slit3/Cacng7/Dbn1/Col14a1/Sema7a/Cxcr4/Ngf/Syt1/Dclk1/Impact/Ntrk3/Dcx/Tnr/Islr2/Sema3g/Tnn/Cyfip2/Rarg/Foxp1/Yy1/Hnrnpk/Sema5b/Eif4g2/Syt4/Bmpr2/Ctdp1/Ulk1/Sh3gl2/Trim46/Pak1/Nrp2/Kdm1a/Rbm10/Syt2/Unc13a/Spg11/Smo/Nlgn3/Map2/Rgs4/Agtr2/Parp2/Spg21/Wnt3/Cxcl12/Mapt/Cdk5/Syt17/Fdps/Rgs2/Llph/Megf8/Epha7/Crabp2/Rims1/Ctnnb1/Abl1/Ddx39b/Ccr5/Sirt6/Ptprs/Rasal1/Npr2/Cyfip1/Ttl/Sox9/Anapc2/Sema4f/Limk1/Cobl/Meis1/Bdnf/Adnp/Sema3a/Shbg/Flrt3/Auts2/Eif2ak4/Lhx2/Zeb2/Jade2/Zfp418/Cpne1/Edn3",134,275
